DateandTime(UTC),Receiver,Transmitter,StationName,Latitude,Longitude
2021-07-30 4:51,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 4:52,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 4:53,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 4:54,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 4:55,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 4:56,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 4:56,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 4:57,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 4:58,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 4:59,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:00,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:00,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:02,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:03,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:03,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:04,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 5:05,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:05,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:06,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:06,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 5:07,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:08,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:09,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:10,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:11,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:12,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 5:12,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:13,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:15,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:15,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:16,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:17,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:19,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:19,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:21,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:21,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:22,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:22,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:24,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:24,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:26,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:26,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:28,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:28,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:29,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:30,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:31,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:32,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:33,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:33,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:35,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:35,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:37,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:38,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:39,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:39,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:41,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:42,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:43,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:44,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 5:46,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:48,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:50,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:52,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:53,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:54,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:56,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:57,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 5:59,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 6:01,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 6:04,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 6:06,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 6:09,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 6:11,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:18,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:25,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:27,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:29,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:32,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:34,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:36,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:38,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:41,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:43,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:46,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:48,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:50,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:52,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:54,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 7:55,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:57,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 7:59,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:01,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:03,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:05,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:07,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:10,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:12,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:13,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:14,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:17,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:19,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:22,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:22,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:24,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:26,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:27,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:28,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:29,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:30,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:30,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:32,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:32,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:34,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:34,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:35,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:37,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:37,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:38,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:38,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:39,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:40,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:41,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:41,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:42,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:43,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:43,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:44,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:44,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:45,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:45,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:45,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:46,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:47,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:48,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:48,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:48,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:49,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:50,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:50,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:50,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:51,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:52,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:52,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:53,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:54,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:54,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:54,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:56,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:56,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:57,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 8:57,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 8:58,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:58,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 8:59,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 8:59,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:00,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:00,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:01,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:02,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:03,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:04,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:04,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:04,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:05,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:06,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:07,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:07,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:07,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:08,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:09,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:09,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:09,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:10,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:10,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:11,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:12,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:13,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:13,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:14,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:15,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:15,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:16,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:16,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:16,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:17,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:18,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:18,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:18,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:19,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:19,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:20,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:20,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:20,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:21,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:21,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:22,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:22,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:23,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:24,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:24,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:24,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:25,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:27,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:27,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:27,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:28,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:29,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:30,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:31,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:32,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:32,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:34,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:35,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 9:35,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:37,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:37,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:38,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:38,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:39,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:39,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:40,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:41,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:42,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:43,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:43,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:44,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:44,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:45,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:45,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 9:46,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:46,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:47,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:48,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:48,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:49,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:49,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:50,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:51,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:51,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:52,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:54,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:54,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:54,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:55,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 9:56,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:56,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:56,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 9:58,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 9:58,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 9:58,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:00,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:00,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:01,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:01,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:02,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:03,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 10:04,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:04,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:05,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:06,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:06,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:07,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:08,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:08,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:09,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:09,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:10,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:11,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:11,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:12,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:13,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:13,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:14,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:14,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 10:14,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:15,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:16,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:16,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 10:16,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:17,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:18,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:19,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:19,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:21,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:21,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:21,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:21,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 10:23,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:25,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:26,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 10:26,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:27,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:27,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:28,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:28,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:29,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:29,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:30,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:31,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:31,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:32,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:33,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:33,VR2W180-302983,A180-1702-53714,302983,48.974473,-125.289017
2021-07-30 10:33,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:34,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:35,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:35,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:37,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:37,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:38,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 10:39,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:39,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:41,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:41,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:41,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:42,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 10:44,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:44,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 10:45,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
2021-07-30 10:45,VR2W180-302983,A180-1702-53709,302983,48.974473,-125.289017
2021-07-30 10:46,VR2W180-302983,A180-1702-53711,302983,48.974473,-125.289017
2021-07-30 10:46,VR2W180-302983,A180-1702-53712,302983,48.974473,-125.289017
2021-07-30 10:47,VR2W180-302983,A180-1702-53708,302983,48.974473,-125.289017
